feature_word,diff,breakout_freq,no_breakout_freq
孤单,0.22537312210549243,0.45523520485584223,0.22986208275034978
胡歌,0.22506791827786485,0.2750379362670713,0.04997001798920648
东方,-0.22241776330256474,0.04742033383915023,0.26983809714171497
床上,-0.22241776330256474,0.04742033383915023,0.26983809714171497
dio,-0.22190782647255347,0.03793626707132018,0.25984409354387367
漫画,-0.22160262264492592,0.21813353566009103,0.43973615830501694
赵雷,0.21996854997775236,0.36987860394537175,0.14991005396761942
slay,0.21813353566009103,0.21813353566009103,0.0
雾都,0.2176235988300798,0.22761760242792112,0.009994003597841295
洗牙,0.2176235988300798,0.22761760242792112,0.009994003597841295
林夕,-0.21752312800483597,0.1422610015174507,0.35978412952228667
ed,0.2174188658276961,0.417298937784522,0.19988007195682592
宝贝,-0.21722171552910435,1.2518968133535662,1.4691185288826705
纪念,0.21711366200006857,0.23710166919575115,0.01998800719568259
英文歌,-0.21670798734719718,0.31297420333839154,0.5296821906855887
推送,0.21660372517005727,0.24658573596358116,0.029982010793523885
马思唯,0.21660372517005727,0.24658573596358116,0.029982010793523885
黄子韬,0.21558385151003484,0.2655538694992413,0.04997001798920648
主题曲,0.21558385151003484,0.2655538694992413,0.04997001798920648
仙剑,0.21558385151003484,0.2655538694992413,0.04997001798920648
lol,-0.21548338068479095,0.1043247344461305,0.31980811513092144
制作,0.21507391468002354,0.2750379362670713,0.05996402158704777
没什么,-0.21446350702476843,0.0853566009104704,0.29982010793523883
舞台,0.21201429369995609,0.3319423368740516,0.11992804317409554
南京,0.21099442003993354,0.3509104704097117,0.13991605036977814
越来越,0.21068542486040995,1.1001517450682852,0.8894663202078753
小哥哥,0.21007501720515484,0.7397572078907435,0.5296821906855887
新专辑,0.20813953206224972,0.21813353566009103,0.009994003597841295
睡不着,-0.2080390612370059,0.15174506828528073,0.35978412952228667
cb,0.20762959523223853,0.22761760242792112,0.01998800719568259
汪苏泷,0.20691492539984357,0.4267830045523521,0.21986807915250847
清明,0.20660972157221597,0.24658573596358116,0.03997601439136518
调皮,-0.20650925074697216,0.12329286798179058,0.32980211872876275
工作,-0.20620404691934463,0.30349013657056145,0.5096941834899061
篮球,0.20609978474220475,0.2560698027314112,0.04997001798920648
玫瑰,-0.20599931391696089,0.11380880121396056,0.31980811513092144
听不懂,-0.20548937708694964,0.1043247344461305,0.30981411153308014
摇滚,0.2043652412497873,0.4742033383915023,0.26983809714171497
蔡徐坤,0.20406003742215972,0.29400606980273136,0.08994603238057167
昨晚,0.20406003742215972,0.29400606980273136,0.08994603238057167
改编,0.2035501005921485,0.30349013657056145,0.09994003597841296
火钳刘明,0.20314063458738105,0.6828528072837632,0.47971217269638217
牛奶,0.2030401637621373,0.31297420333839154,0.10993403957625424
渣男,-0.20263448910926582,0.23710166919575115,0.43973615830501694
盗版,-0.20242975610688213,0.04742033383915023,0.24985008994603236
乐队,0.20191602792497496,0.8915022761760243,0.6895862482510493
主动,-0.2016146154492434,0.21813353566009103,0.4197481511093344
同学,-0.2016146154492434,0.21813353566009103,0.4197481511093344
黄老板,0.20100041644209227,0.3509104704097117,0.14991005396761942
彩虹,0.20100041644209227,0.3509104704097117,0.14991005396761942
九级,-0.2008999456168484,0.01896813353566009,0.21986807915250847
元宵节,0.19916540212443096,0.19916540212443096,0.0
江辰,0.1986554652944197,0.208649468892261,0.009994003597841295
年月日,0.198450732292036,0.3983308042488619,0.19988007195682592
王嘉尔,0.19814552846440847,0.21813353566009103,0.01998800719568259
播放,-0.1980450576391646,0.15174506828528073,0.34979012592444536
热评,-0.197643174338189,1.631259484066768,1.828902658404957
菠萝,0.19508590748434093,0.2750379362670713,0.07995202878273036
打开,-0.19468023283146957,0.2750379362670713,0.46971816909854086
欢喜,0.1945759706543297,0.2845220030349014,0.08994603238057167
剪辑,-0.1939655629990746,0.07587253414264036,0.26983809714171497
收费,0.19375703864479485,1.0432473444613048,0.8494903058165101
武汉,0.19335136399192349,0.4931714719271623,0.29982010793523883
鬼畜,-0.1921305486814133,0.22761760242792112,0.4197481511093344
薛洋,-0.19141587884901834,0.02845220030349014,0.21986807915250847
圣诞礼物,0.18968133535660092,0.18968133535660092,0.0
十六年,0.18968133535660092,0.18968133535660092,0.0
陈立农,0.18968133535660092,0.18968133535660092,0.0
云村,-0.18958086453135703,0.1801972685887709,0.3697781331201279
忘记,-0.18948418505800924,1.479514415781487,1.6689986008394964
艾热,0.18917139852658965,0.19916540212443096,0.009994003597841295
失踪人口,0.18917139852658965,0.19916540212443096,0.009994003597841295
段子,-0.18876572387371826,0.3509104704097117,0.5396761942834299
阿姆,-0.18754111721131206,0.1422610015174507,0.32980211872876275
音源,0.18713165120654468,0.23710166919575115,0.04997001798920648
夜晚,-0.18621603972366202,0.30349013657056145,0.48970617629422347
同性恋,-0.1855013698912671,0.1043247344461305,0.2898261043373976
下雪,0.18509190388649963,0.2750379362670713,0.08994603238057167
sia,0.18509190388649963,0.2750379362670713,0.08994603238057167
享受,-0.18499143306125582,0.09484066767830046,0.2798321007395563
怀疑,-0.18499143306125582,0.09484066767830046,0.2798321007395563
西游记,-0.18448149623124457,0.0853566009104704,0.26983809714171497
照片,-0.18448149623124457,0.0853566009104704,0.26983809714171497
tm,-0.18448149623124457,0.0853566009104704,0.26983809714171497
骄傲,0.18407203022647717,0.29400606980273136,0.10993403957625424
王菲,-0.18366635557360575,0.2560698027314112,0.43973615830501694
免费,0.18335736039408218,0.4931714719271623,0.30981411153308014
可爱,-0.1830957571132552,35.37556904400607,35.55866480111933
雷子,0.1825422197364434,0.3224582701062215,0.13991605036977814
复制,-0.1819318120811883,0.03793626707132018,0.21986807915250847
骚男,-0.1819318120811883,0.03793626707132018,0.21986807915250847
贫穷,-0.18162660825356078,0.21813353566009103,0.39976014391365183
吵架,-0.18142187525117706,0.02845220030349014,0.2098740755546672
祝你幸福,0.18101240924640966,0.3509104704097117,0.16989806116330203
wifi,-0.18091193842116582,0.01896813353566009,0.19988007195682592
浪漫,-0.18081146759592195,0.3888467374810318,0.5696582050769537
惊艳,0.18080767624402594,0.5405918057663126,0.35978412952228667
十四年,0.1801972685887709,0.1801972685887709,0.0
快樂,0.1801972685887709,0.1801972685887709,0.0
运势,0.1801972685887709,0.1801972685887709,0.0
hebe,0.17968733175875962,0.18968133535660092,0.009994003597841295
勇士,0.17968733175875962,0.18968133535660092,0.009994003597841295
老胡,0.17968733175875962,0.18968133535660092,0.009994003597841295
lpl,0.17917739492874837,0.19916540212443096,0.01998800719568259
世界杯,0.17917739492874837,0.19916540212443096,0.01998800719568259
球迷,0.17917739492874837,0.19916540212443096,0.01998800719568259
舔狗,-0.17907692410350454,0.1707132018209408,0.34979012592444536
韩国,-0.17856698727349327,0.16122913505311076,0.33979612232660406
drake,0.17764758443871462,0.22761760242792112,0.04997001798920648
比赛,0.17764758443871462,0.22761760242792112,0.04997001798920648
发行,0.17713764760870337,0.23710166919575115,0.05996402158704777
ta,-0.17601730312343705,0.11380880121396056,0.2898261043373976
成都,0.17438323045626347,0.4742033383915023,0.29982010793523883
副歌,-0.1741822888057757,0.2655538694992413,0.43973615830501694
填词,-0.173977555803392,0.07587253414264036,0.24985008994603236
表达,-0.173977555803392,0.07587253414264036,0.24985008994603236
五月天,0.17356808979862462,0.30349013657056145,0.12992204677193683
相思,0.17356808979862462,0.30349013657056145,0.12992204677193683
舒服,-0.17347141032527671,0.9958270106221547,1.1692984209474315
安慰,-0.1729576821433695,0.05690440060698028,0.22986208275034978
老实人,-0.1709179348233245,0.01896813353566009,0.1898860683589846
艺兴,0.1707132018209408,0.1707132018209408,0.0
新单,0.1707132018209408,0.1707132018209408,0.0
alan,0.1707132018209408,0.1707132018209408,0.0
杰哥,-0.17061273099569693,0.19916540212443096,0.3697781331201279
家族,-0.1704079979933133,0.009484066767830045,0.17989206476114333
吉良吉影,-0.1704079979933133,0.009484066767830045,0.17989206476114333
kobe,0.17020326499092958,0.1801972685887709,0.009994003597841295
kimi,0.17020326499092958,0.1801972685887709,0.009994003597841295
新年好,0.17020326499092958,0.1801972685887709,0.009994003597841295
倒数,0.17020326499092958,0.1801972685887709,0.009994003597841295
母亲,0.16999853198854586,0.36987860394537175,0.19988007195682592
亚索,-0.16989806116330203,0.0,0.16989806116330203
四季,0.16918339133090707,0.19916540212443096,0.029982010793523885
距离,0.16897865832852335,0.3888467374810318,0.21986807915250847
修仙,0.1686734545008958,0.208649468892261,0.03997601439136518
千玺,0.1686734545008958,0.208649468892261,0.03997601439136518
春夏秋冬,0.1686734545008958,0.208649468892261,0.03997601439136518
流星雨,0.16816351767088455,0.21813353566009103,0.04997001798920648
大菠萝,0.16816351767088455,0.21813353566009103,0.04997001798920648
影子,0.16765358084087334,0.22761760242792112,0.05996402158704777
八爷,0.16765358084087334,0.22761760242792112,0.05996402158704777
公鸭,0.16765358084087334,0.22761760242792112,0.05996402158704777
阿米,0.16744884783848962,0.417298937784522,0.24985008994603236
付费,0.16724411483610593,0.6069802731411229,0.43973615830501694
麻辣鸡,0.16714364401086207,0.23710166919575115,0.06995802518488907
守护,0.1666337071808508,0.24658573596358116,0.07995202878273036
放不下,-0.166533236355607,0.12329286798179058,0.2898261043373976
伤害,-0.16622803252797944,0.30349013657056145,0.46971816909854086
城市,0.16601950817369973,0.815629742033384,0.6496102338596842
动画片,-0.16398355220555075,0.07587253414264036,0.23985608634819108
发音,-0.16347361537553945,0.06638846737481033,0.22986208275034978
惊恐,-0.1629978007125915,8.42185128983308,8.584849090545672
建议,-0.162453741715517,0.04742033383915023,0.2098740755546672
自带,-0.16194380488550572,0.03793626707132018,0.19988007195682592
英文,-0.16163860105787817,0.21813353566009103,0.3797721367179692
发怒,0.16153054752884236,1.2708649468892261,1.1093343993603837
萝莉,-0.16143386805549445,0.02845220030349014,0.1898860683589846
yee,0.16122913505311076,0.16122913505311076,0.0
生辰,0.16122913505311076,0.16122913505311076,0.0
乔任,0.16122913505311076,0.16122913505311076,0.0
bridge,0.16071919822309952,0.1707132018209408,0.009994003597841295
gaga,0.16071919822309952,0.1707132018209408,0.009994003597841295
张杰,-0.16061872739785568,0.19916540212443096,0.35978412952228667
摇头,-0.160413994395472,0.009484066767830045,0.16989806116330203
屏幕,-0.160413994395472,0.009484066767830045,0.16989806116330203
儿童节,0.1602092613930883,0.1801972685887709,0.01998800719568259
花路,0.1602092613930883,0.1801972685887709,0.01998800719568259
央视,0.1602092613930883,0.1801972685887709,0.01998800719568259
下雨,0.16010499921594837,0.7397572078907435,0.5796522086747952
相爱,0.16000452839070456,0.36987860394537175,0.2098740755546672
喜歡,-0.15990405756546072,0.0,0.15990405756546072
徐秉龙,0.15969932456307703,0.18968133535660092,0.029982010793523885
关注,-0.15857898007781066,0.16122913505311076,0.31980811513092144
春晚,0.15816951407304328,0.21813353566009103,0.05996402158704777
江湖,0.15776004806827593,0.5974962063732929,0.43973615830501694
科比,0.15745484424064832,0.417298937784522,0.25984409354387367
长沙,0.15714964041302076,0.23710166919575115,0.07995202878273036
小马丁,0.15714964041302076,0.23710166919575115,0.07995202878273036
下架,0.1569449074106371,0.4267830045523521,0.26983809714171497
碧梨,0.1566397035830095,0.24658573596358116,0.08994603238057167
大张伟,0.1566397035830095,0.24658573596358116,0.08994603238057167
软件,-0.15551935909774317,0.1043247344461305,0.25984409354387367
魏无羡,-0.15551935909774317,0.1043247344461305,0.25984409354387367
漂亮,-0.15419428161009313,0.2655538694992413,0.4197481511093344
泰勒,-0.15398954860770944,0.07587253414264036,0.22986208275034978
比利,-0.15296967494768693,0.05690440060698028,0.2098740755546672
暧昧,-0.15296967494768693,0.05690440060698028,0.2098740755546672
奥利,-0.15245973811767569,0.04742033383915023,0.19988007195682592
看不懂,-0.15194980128766442,0.03793626707132018,0.1898860683589846
栗先达,0.15174506828528073,0.15174506828528073,0.0
登顶,0.15174506828528073,0.15174506828528073,0.0
马师,0.15174506828528073,0.15174506828528073,0.0
ikn,0.15174506828528073,0.15174506828528073,0.0
落实,-0.15143986445765317,0.02845220030349014,0.17989206476114333
同意,-0.15143986445765317,0.02845220030349014,0.17989206476114333
鳄鱼,-0.15143986445765317,0.02845220030349014,0.17989206476114333
元宵,0.15123513145526946,0.16122913505311076,0.009994003597841295
新闻,0.15123513145526946,0.16122913505311076,0.009994003597841295
csc,0.15123513145526946,0.16122913505311076,0.009994003597841295
ar,0.15123513145526946,0.16122913505311076,0.009994003597841295
惊喜,0.15103039845288577,0.3509104704097117,0.19988007195682592
脆弱,-0.15092992762764193,0.01896813353566009,0.16989806116330203
gta,-0.15092992762764193,0.01896813353566009,0.16989806116330203
闹钟,-0.15092992762764193,0.01896813353566009,0.16989806116330203
燕姿,0.15072519462525824,0.1707132018209408,0.01998800719568259
刘德华,-0.1504199907976307,0.009484066767830045,0.15990405756546072
七妹,-0.14991005396761942,0.0,0.14991005396761942
吉他谱,-0.14991005396761942,0.0,0.14991005396761942
张艺兴,0.14970532096523573,0.18968133535660092,0.03997601439136518
南方,-0.14960485013999186,0.1801972685887709,0.32980211872876275
山河,0.14919538413522446,0.19916540212443096,0.04997001798920648
吃饭,-0.14909491330998062,0.1707132018209408,0.31980811513092144
谎言,0.14868544730521324,0.208649468892261,0.05996402158704777
黄家驹,0.14868544730521324,0.208649468892261,0.05996402158704777
新婚,0.14868544730521324,0.208649468892261,0.05996402158704777
精神,0.14868544730521324,0.208649468892261,0.05996402158704777
上帝,0.1482759813004458,0.5880121396054627,0.43973615830501694
黑夜,0.14817551047520197,0.21813353566009103,0.06995802518488907
水果,0.14766557364519076,0.22761760242792112,0.07995202878273036
舞蹈,-0.1475651028199469,0.1422610015174507,0.2898261043373976
贫穷使,-0.1475651028199469,0.1422610015174507,0.2898261043373976
王子,0.14715563681517946,0.23710166919575115,0.08994603238057167
来日方长,0.14715563681517946,0.23710166919575115,0.08994603238057167
奶茶,-0.14705516598993562,0.13277693474962066,0.2798321007395563
情话,0.14664569998516822,0.24658573596358116,0.09994003597841296
眼睛,-0.14511968084703042,0.6544006069802732,0.7995202878273037
忍不住,-0.14450548183987938,0.0853566009104704,0.22986208275034978
少女,-0.14420027801225183,0.2655538694992413,0.40975414751149314
初三,-0.1434856081798569,0.06638846737481033,0.2098740755546672
带走,-0.14297567134984562,0.05690440060698028,0.19988007195682592
六级,-0.14246573451983438,0.04742033383915023,0.1898860683589846
张宇,-0.14246573451983438,0.04742033383915023,0.1898860683589846
活死人,0.1422610015174507,0.1422610015174507,0.0
相伴,0.1422610015174507,0.1422610015174507,0.0
张伟,0.1422610015174507,0.1422610015174507,0.0
挂住,0.1422610015174507,0.1422610015174507,0.0
牛批,0.1422610015174507,0.1422610015174507,0.0
real,0.1422610015174507,0.1422610015174507,0.0
阿肆,0.1422610015174507,0.1422610015174507,0.0
香蜜,0.1422610015174507,0.1422610015174507,0.0
回春,0.1422610015174507,0.1422610015174507,0.0
新疆,-0.1421605306922068,0.22761760242792112,0.3697781331201279
暗恋,-0.1421605306922068,0.22761760242792112,0.3697781331201279
集合,0.142056268515067,0.3319423368740516,0.1898860683589846
晓星尘,-0.14195579768982314,0.03793626707132018,0.17989206476114333
花钱,-0.14195579768982314,0.03793626707132018,0.17989206476114333
卡妹,0.14175106468743942,0.15174506828528073,0.009994003597841295
杠姐,0.14175106468743942,0.15174506828528073,0.009994003597841295
倔强,0.14175106468743942,0.15174506828528073,0.009994003597841295
暗杠,0.14175106468743942,0.15174506828528073,0.009994003597841295
zedd,0.14175106468743942,0.15174506828528073,0.009994003597841295
考场,0.14175106468743942,0.15174506828528073,0.009994003597841295
铁叔,0.14124112785742818,0.16122913505311076,0.01998800719568259
远方,0.1410363948550445,0.3509104704097117,0.2098740755546672
心痛,-0.14093592402980062,0.01896813353566009,0.15990405756546072
直男,-0.14093592402980062,0.01896813353566009,0.15990405756546072
治愈,-0.1406307202021731,0.19916540212443096,0.33979612232660406
伤心,-0.1406307202021731,0.19916540212443096,0.33979612232660406
标准,-0.14042598719978938,0.009484066767830045,0.14991005396761942
承太郎,-0.14042598719978938,0.009484066767830045,0.14991005396761942
童话,0.1402212541974057,0.1801972685887709,0.03997601439136518
洛杉矶,0.1402212541974057,0.1801972685887709,0.03997601439136518
放手,-0.14012078337216183,0.18968133535660092,0.32980211872876275
犬夜叉,-0.13991605036977814,0.0,0.13991605036977814
dei,-0.13991605036977814,0.0,0.13991605036977814
波纹,-0.13991605036977814,0.0,0.13991605036977814
暴露,-0.13991605036977814,0.0,0.13991605036977814
老板,0.13981178819263831,0.5595599393019728,0.4197481511093344
巡演,0.13971131736739445,0.18968133535660092,0.04997001798920648
熬夜,-0.13930564271452298,0.3603945371775418,0.4997001798920647
mp,-0.13808103605211686,0.15174506828528073,0.2898261043373976
路上,-0.13777583222448928,0.3319423368740516,0.46971816909854086
骚气,-0.13706116239209432,0.13277693474962066,0.26983809714171497
海绵宝宝,-0.1365512255620831,0.12329286798179058,0.25984409354387367
江南,-0.13604128873207183,0.11380880121396056,0.24985008994603236
性别,-0.13502141507204932,0.09484066767830046,0.22986208275034978
俄语,-0.13502141507204932,0.09484066767830046,0.22986208275034978
灵魂,-0.13492094424680542,0.4647192716236722,0.5996402158704777
简直,-0.13471621124442182,0.2750379362670713,0.40975414751149314
落日飞车,-0.13451147824203807,0.0853566009104704,0.21986807915250847
动态,-0.13451147824203807,0.0853566009104704,0.21986807915250847
奇怪,-0.13451147824203807,0.0853566009104704,0.21986807915250847
宿舍,-0.13400154141202683,0.07587253414264036,0.2098740755546672
自卑,-0.1334916045820156,0.06638846737481033,0.19988007195682592
十周年,0.13277693474962066,0.13277693474962066,0.0
无名之辈,0.13277693474962066,0.13277693474962066,0.0
李佳隆,0.13277693474962066,0.13277693474962066,0.0
飙升,0.13277693474962066,0.13277693474962066,0.0
魏晨,0.13277693474962066,0.13277693474962066,0.0
tim,0.13277693474962066,0.13277693474962066,0.0
安息,0.13277693474962066,0.13277693474962066,0.0
东京,-0.1324717309219931,0.04742033383915023,0.17989206476114333
烟卷,0.13226699791960939,0.1422610015174507,0.009994003597841295
gem,0.13226699791960939,0.1422610015174507,0.009994003597841295
热度,0.13226699791960939,0.1422610015174507,0.009994003597841295
十六,0.13226699791960939,0.1422610015174507,0.009994003597841295
jonyj,0.13226699791960939,0.1422610015174507,0.009994003597841295
老爷子,0.13226699791960939,0.1422610015174507,0.009994003597841295
德语,-0.13196179409198183,0.03793626707132018,0.16989806116330203
高潮,-0.13196179409198183,0.03793626707132018,0.16989806116330203
ice,0.13175706108959814,0.15174506828528073,0.01998800719568259
健康,0.13175706108959814,0.15174506828528073,0.01998800719568259
gosh,0.13175706108959814,0.15174506828528073,0.01998800719568259
七哥,0.13124712425958687,0.16122913505311076,0.029982010793523885
奇叔,0.13124712425958687,0.16122913505311076,0.029982010793523885
cctv,0.13124712425958687,0.16122913505311076,0.029982010793523885
萨顶顶,0.13124712425958687,0.16122913505311076,0.029982010793523885
烟火,0.13124712425958687,0.16122913505311076,0.029982010793523885
shiloh,-0.13094192043195935,0.01896813353566009,0.14991005396761942
山海,-0.13084144960671548,0.3888467374810318,0.5196881870877473
吴青峰,0.13073718742957563,0.1707132018209408,0.03997601439136518
情敌,0.13073718742957563,0.1707132018209408,0.03997601439136518
林肯公园,0.13073718742957563,0.1707132018209408,0.03997601439136518
团子,-0.1304319836019481,0.009484066767830045,0.13991605036977814
狂野,-0.1304319836019481,0.009484066767830045,0.13991605036977814
平安夜,0.1302272505995644,0.1801972685887709,0.04997001798920648
初心,0.1302272505995644,0.1801972685887709,0.04997001798920648
喊寒,0.1302272505995644,0.1801972685887709,0.04997001798920648
火星,0.1302272505995644,0.1801972685887709,0.04997001798920648
细节,-0.12992204677193683,0.0,0.12992204677193683
钉宫,-0.12992204677193683,0.0,0.12992204677193683
星球,0.12971731376955314,0.18968133535660092,0.05996402158704777
至尊宝,0.12971731376955314,0.18968133535660092,0.05996402158704777
爱意,0.12971731376955314,0.18968133535660092,0.05996402158704777
福克斯,0.12869744010953063,0.208649468892261,0.07995202878273036
赶紧,0.12869744010953063,0.208649468892261,0.07995202878273036
上映,0.1281875032795194,0.21813353566009103,0.08994603238057167
rap,-0.12727568314853258,1.2518968133535662,1.3791724965020986
深夜,0.12716762961949693,0.23710166919575115,0.10993403957625424
高三,0.1268586344399732,0.9863429438543246,0.8594843094143514
成绩,-0.12676195496662546,0.31297420333839154,0.43973615830501694
鸡皮疙瘩,0.1261477559594744,0.2560698027314112,0.12992204677193683
金木,-0.12604728513423052,0.11380880121396056,0.23985608634819108
可不可以,-0.12604728513423052,0.11380880121396056,0.23985608634819108
沙雕,-0.12604728513423052,0.11380880121396056,0.23985608634819108
重新,0.12461794546944066,0.2845220030349014,0.15990405756546072
男子,-0.12451747464419682,0.0853566009104704,0.2098740755546672
韩剧,-0.12400753781418553,0.07587253414264036,0.19988007195682592
玩飞车,-0.12400753781418553,0.07587253414264036,0.19988007195682592
hardwell,0.12329286798179058,0.12329286798179058,0.0
金庸,0.12329286798179058,0.12329286798179058,0.0
撒花,0.12329286798179058,0.12329286798179058,0.0
小虎,0.12329286798179058,0.12329286798179058,0.0
冠单,0.12329286798179058,0.12329286798179058,0.0
阿呆,0.12329286798179058,0.12329286798179058,0.0
炎亚纶,0.12329286798179058,0.12329286798179058,0.0
李宇春,0.12329286798179058,0.12329286798179058,0.0
黑崎,0.12329286798179058,0.12329286798179058,0.0
纸短情长,0.12329286798179058,0.12329286798179058,0.0
耿耿于怀,0.12329286798179058,0.12329286798179058,0.0
砍死,0.12329286798179058,0.12329286798179058,0.0
forever,0.12329286798179058,0.12329286798179058,0.0
回头,-0.12299145550605911,0.9863429438543246,1.1093343993603837
欧拉,-0.12298766415416305,0.05690440060698028,0.17989206476114333
低调,-0.12298766415416305,0.05690440060698028,0.17989206476114333
vicetone,0.12278293115177934,0.13277693474962066,0.009994003597841295
higher,0.12278293115177934,0.13277693474962066,0.009994003597841295
终将,0.12278293115177934,0.13277693474962066,0.009994003597841295
围观,0.12278293115177934,0.13277693474962066,0.009994003597841295
影响,-0.1224777273241518,0.04742033383915023,0.16989806116330203
小熊,-0.1224777273241518,0.04742033383915023,0.16989806116330203
蒸汽,-0.1224777273241518,0.04742033383915023,0.16989806116330203
不好意思,-0.1224777273241518,0.04742033383915023,0.16989806116330203
微信,-0.1224777273241518,0.04742033383915023,0.16989806116330203
读书,-0.1224777273241518,0.04742033383915023,0.16989806116330203
kygo,0.12227299432176811,0.1422610015174507,0.01998800719568259
右手,0.12227299432176811,0.1422610015174507,0.01998800719568259
老三,0.12227299432176811,0.1422610015174507,0.01998800719568259
春风,0.12206826131938439,0.3319423368740516,0.2098740755546672
爵士,-0.12196779049414053,0.03793626707132018,0.15990405756546072
历史,-0.12196779049414053,0.03793626707132018,0.15990405756546072
彩蛋,0.12176305749175685,0.15174506828528073,0.029982010793523885
ky,-0.12156211584126916,0.5880121396054627,0.7095742554467319
安全感,-0.12145785366412928,0.02845220030349014,0.14991005396761942
非诚勿扰,-0.12145785366412928,0.02845220030349014,0.14991005396761942
斑马,-0.12145785366412928,0.02845220030349014,0.14991005396761942
ble,-0.12145785366412928,0.02845220030349014,0.14991005396761942
